name,address
노벨약국,"서울특별시 강남구 선릉로131길 8, 13호 (논현동)"
명산약국,"서울특별시 도봉구 노해로 384, 2층 203-1호 (창동, 동아상가)"
이화약국,"서울특별시 강서구 강서로 187, 103호 (화곡동)"
엄마약국,"서울특별시 영등포구 대림로29길 19, 1층 (대림동, 대화빌딩)"
한마음약국,"서울특별시 종로구 창경궁로 158, (원남동)"
기영약국,"서울특별시 용산구 대사관로31길 7-5, (한남동)"
윤슬약국,"서울특별시 강북구 삼양로 162, 젬스톤프라자 1층 106호 (미아동)"
뉴그랜드약국,"서울특별시 영등포구 대림로 212, (대림동)"
정문약국,"서울특별시 구로구 구로동로 149, (구로동)"
고려약국,"서울특별시 강동구 천호대로 1125, (길동)"
빛샘온누리약국,"서울특별시 서초구 서초대로 331, 1층 (서초동)"
용강약국,"서울특별시 동작구 노량진로26길 13, (본동)"
세명약국,"서울특별시 마포구 마포대로 127, 214호 (공덕동, 풍림VIP텔)"
새봄약국,"서울특별시 양천구 목동중앙북로 68, 1층 104호 (목동, 목동에버하임)"
우주약국,"서울특별시 양천구 목동서로 280, (신정동, 목동아파트 8단지 상가)"
예솔약국,"서울특별시 중구 청파로 464, 103동 207호 (중림동, 브라운스톤서울)"
종원약국,"서울특별시 강남구 강남대로118길 38, (논현동)"
명문약국,"서울특별시 강서구 허준로 175, 101호 (가양동, 가양6단지아파트상가)"
삼성엠(M)약국,"서울특별시 동대문구 왕산로 247-1, (청량리동)"
동문약국,"서울특별시 중구 을지로41길 14, (을지로6가)"
신효창프라자약국,"서울특별시 용산구 백범로 285, (효창동)"
착한약국,"서울특별시 관악구 호암로 526, 1층 (신림동)"
보건당약국,"서울특별시 구로구 구로동로26길 116, (구로동)"
갤러리약국,"서울특별시 송파구 올림픽로 212, (잠실동)"
정언약국,"서울특별시 강동구 상암로51길 46, 103동 108호 (명일동, 아름누리)"
오금중앙약국,"서울특별시 송파구 위례성대로20길 33, (오금동)"
프라임엠약국,"서울특별시 강남구 삼성로 352, 1층 (대치동, 창진빌딩)"
케이약국,"서울특별시 강남구 도산대로12길 6, 1층 (논현동)"
상아약국,"서울특별시 구로구 중앙로 100, 연세사랑모아여성병원 104,105호 (고척동)"
대림백화점약국,"서울특별시 영등포구 신길로 40, (신길동)"
씨에이(CA)정문약국,"서울특별시 동작구 흑석로 108, 1~2층 (흑석동)"
연세팜약국,"서울특별시 강남구 학동로4길 24, 101호 (논현동)"
샘터약국,"서울특별시 강남구 일원로 120, 101호 (일원동, 샘터마을 현대아파트상가)"
정해약국,"서울특별시 강북구 삼양로 516, (수유동)"
달구약국,"서울특별시 강남구 양재대로55길 6, 113호 (일원동, 수서1단지상가)"
멜론약국,"서울특별시 성북구 보국문로 53, (정릉동)"
혜인약국,"서울특별시 관악구 관악로 211, (봉천동)"
성실약국,"서울특별시 은평구 갈현로11길 26, 지층 (구산동)"
세계로약국,"서울특별시 은평구 불광로 54, (불광동)"
동성약국,"서울특별시 강서구 금낭화로23길 8, 123호 (방화동, 동성아파트단지내상가)"
홈케어방배약국,"서울특별시 서초구 서초대로 24, 1층 (방배동)"
라임약국,"서울특별시 마포구 신촌로 170, 2층 상가 311호 (대흥동, 이대역푸르지오시티)"
행복가득약국,"서울특별시 서대문구 신촌로 73, 1층 (창천동, 거화빌딩)"
손약국,"서울특별시 송파구 백제고분로 405, 1층 (송파동)"
녹십자약국,"서울특별시 강북구 도봉로 255, 1층 (수유동, 나라빌딩)"
가까운이화약국,"서울특별시 송파구 강동대로 74, 잠실올림픽아이파크상가 1층 108호, 지층 B103호 (풍납동)"
신도약국,"서울특별시 구로구 중앙로 60, (고척동, 강산메디칼프라자)"
한림약국,"서울특별시 동대문구 장한로21길 11-12, (장안동)"
그린팜약국,"서울특별시 강북구 도봉로 329, 5층 (수유동)"
면목백화점약국,"서울특별시 중랑구 용마산로 328, (면목동)"
캐슬온누리약국,"서울특별시 종로구 종로 347, 207호 (숭인동, 롯데캐슬천지인상가)"
화인팜약국,"서울특별시 노원구 중계로 160, 204호 (중계동, 화인상가)"
호산나약국,"서울특별시 강남구 언주로 871, (신사동)"
메디팜승윤약국,"서울특별시 은평구 가좌로 325, (신사동)"
W스토어 참좋은약국,"서울특별시 성북구 동소문로 34, 1층 (동소문동3가, 연진빌딩)"
답십리백화점약국,"서울특별시 동대문구 전농로 102, 1층 (답십리동, 목련빌딩)"
곰달래약국,"서울특별시 강서구 곰달래로 226, (화곡동)"
태평양약국,"서울특별시 서초구 중앙로 582, 103호 (우면동, 서초타워)"
파랑새약국,"서울특별시 강남구 일원로 47, 1층 (일원동, 대청빌딩)"
우리안약국,"서울특별시 영등포구 영신로34길 5, 1층 (영등포동4가)"
힐링약국,"서울특별시 송파구 오금로36길 4-17, 1층 (가락동)"
성모약국,"서울특별시 동작구 상도로 247, 1층 (상도동)"
튼튼약국,"서울특별시 중랑구 면목로 358, 1층 (면목동)"
다모아약국,"서울특별시 노원구 동일로 1379, 105,106호 (상계동)"
장생당약국,"서울특별시 송파구 마천로 237, 신동아아파트 상가동 104호 (마천동)"
녹수프라자약국,"서울특별시 금천구 독산로 213, (독산동)"
세브레스약국,"서울특별시 용산구 대사관로 56, (한남동)"
대우마이빌약국,"서울특별시 양천구 공항대로 552, 1층 (목동, 대우마이빌빌딩)"
거평원온누리약국,"서울특별시 강남구 봉은사로 129, 지하1층 (논현동, 거평타운)"
참사랑약국,"서울특별시 관악구 호암로26길 1, (신림동)"
메디팜우주약국,"서울특별시 송파구 올림픽로35길 10, B동 212-호 (신천동, 파크리오)"
예하약국,"서울특별시 동작구 성대로 24, (상도동)"
당산삼성약국,"서울특별시 영등포구 당산로44길 3, (당산동5가)"
평화약국,"서울특별시 강서구 강서로 259, 우장산역엠버리움빌딩 103호 (내발산동)"
이화약산온누리약국,"서울특별시 송파구 가락로 211, 충북빌딩 (송파동)"
종로약국,"서울특별시 강서구 방화동로16길 62, (방화동)"
당고개약국,"서울특별시 노원구 상계로 309-1, (상계동)"
솔잎약국,"서울특별시 강남구 개포로 615, 308-1호 (개포동, 석탑프라자)"
태양당약국,"서울특별시 도봉구 시루봉로15길 36, (방학동)"
버클리약국,"서울특별시 서초구 신반포로15길 29, 2층 (반포동, 신반포상가)"
수유프라자약국,"서울특별시 강북구 덕릉로 42, 1층 (수유동)"
동안메디약국,"서울특별시 동대문구 천호대로17길 75, 1층 (용두동)"
지혜온누리약국,"서울특별시 송파구 석촌호수로 58, (잠실동, 동신빌딩 1층)"
행복한약국,"서울특별시 성동구 독서당로 218, 상가동 (옥수동, 옥수삼성아파트)"
목동약국,"서울특별시 양천구 오목로 232, 112호 (신정동, 보성상가)"
파마트열린약국,"서울특별시 도봉구 해등로 218, 102호 (쌍문동, 보성상가)"
차오름약국,"서울특별시 강서구 양천로 655, 2층 (염창동)"
조은약국,"서울특별시 은평구 진관4로 48-17, 103호 (진관동, 은평뉴타운상림마을821동상가)"
늘사랑약국,"서울특별시 동작구 상도로 91, (상도동)"
마천행복한약국,"서울특별시 송파구 마천로51길 2, 수정빌딩 (마천동)"
해맑은약국,"서울특별시 서초구 남부순환로350길 4, 2층 (양재동, 대진빌딩)"
잠실프라자약국,"서울특별시 송파구 백제고분로 171, (잠실동)"
성심약국,"서울특별시 동대문구 회기로 185, (휘경동)"
민들레약국,"서울특별시 강북구 솔샘로 254, 2층 2호 (미아동, 삼양아케이트)"
수민약국,"서울특별시 은평구 연서로 222, 102호 (대조동, 유니온빌딩)"
신세계약국,"서울특별시 종로구 종로 124-1, (종로3가)"
코아약국,"서울특별시 동대문구 이문로 30, 1층 (휘경동)"
한샘약국,"서울특별시 성동구 무학로2길 7, 1층 102호 (도선동)"
메디팜푸른약국,"서울특별시 강서구 강서로 293-1, (내발산동)"
독일약국,"서울특별시 구로구 오리로 1297, (궁동, 청파빌딩)"
종근당약국,"서울특별시 종로구 종로 230-1, (종로5가)"
삼정약국,"서울특별시 강서구 금낭화로23길 25, 101호 (방화동, 도시개발6단지)"
조령약국,"서울특별시 동대문구 장한로 12, (장안동)"
메디팜큰사랑약국,"서울특별시 도봉구 도봉로 488, (창동)"
주차바로약국,"서울특별시 송파구 강동대로 69, 동성빌딩 1층일부, 2층 (풍납동)"
진한약국,"서울특별시 금천구 벚꽃로38길 5, 1층 (가산동)"
태평양약국,"서울특별시 성북구 보국문로16길 31, (정릉동)"
서울예일약국,"서울특별시 송파구 동남로 317, 1층 (오금동, 한두리타워)"
가로수길약국,"서울특별시 강남구 압구정로 108, 1층 7호 (신사동)"
왕약국,"서울특별시 관악구 대학5길 17, (신림동)"
새봄약국,"서울특별시 은평구 은평로 5, 1층 (신사동)"
강남온누리약국,"서울특별시 강남구 선릉로 406, 102호 (대치동)"
명약국,"서울특별시 광진구 아차산로 532, 101호 (광장동, 진넥스빌딩)"
새하나약국,"서울특별시 송파구 강동대로 71, 1층 (풍납동, 신흥빌딩)"
가까운약국,"서울특별시 성북구 보문로 44, (보문동7가)"
무릉약국,"서울특별시 중구 창경궁로1길 38, 무릉약국 (충무로4가)"
미르약국,"서울특별시 은평구 백련산로 84, 211호 (응암동, 백련산 힐스테이트 2차(211동상가))"
하나로약국,"서울특별시 은평구 연서로 277-1, (불광동)"
백세비타민약국,"서울특별시 구로구 디지털로26길 98, 101호 (구로동, 디지털탑프라자)"
웰빙서울온누리약국,"서울특별시 광진구 뚝섬로 499, (자양동)"
새아름약국,"서울특별시 강동구 상암로 11, 101동 104호 (암사동, 선사현대아파트상가)"
메디팜대림약국,"서울특별시 성동구 행당로 87, 331호 (행당동, 대림리빙프라자)"
기쁜약국,"서울특별시 동대문구 이문로 88, 1층 103호 (이문동, 민족통일 대통령 빌딩)"
해오름약국,"서울특별시 성북구 솔샘로25길 20, 211호 (정릉동, 풍림아파트상가)"
팜코리아약국,"서울특별시 송파구 가락로 99, (석촌동)"
서울메디약국,"서울특별시 강서구 공항대로 272, 하바나빌딩 1층 (내발산동)"
대명약국,"서울특별시 금천구 벚꽃로 298, 대륭포스트타워6차 104호 (가산동)"
정릉메디칼약국,"서울특별시 성북구 정릉로 326, (정릉동)"
그린약국,"서울특별시 서초구 효령로 394, 102호 (서초동, 시범빌딩)"
한국구일온누리약국,"서울특별시 용산구 이촌로 300, 렉스상가 2-2, 3-1호 (이촌동)"
옥인온누리약국,"서울특별시 종로구 자하문로2길 4, 103호 (적선동, 경복빌딩)"
백제약국,"서울특별시 강동구 양재대로116길 50, (길동)"
중앙약국,"서울특별시 양천구 목동중앙북로 89, 1층 (목동)"
참약사 장수약국,"서울특별시 관악구 남부순환로 2062, (남현동)"
정다움약국,"서울특별시 송파구 강동대로 65, 토성빌딩 1층 (풍납동)"
원지당약국,"서울특별시 동대문구 약령중앙로 14-3, (제기동)"
라이프약국,"서울특별시 강남구 삼성로149길 32, 102호 (청담동)"
감초당약국,"서울특별시 동대문구 약령중앙로 11, 1층 (제기동)"
타워약국,"서울특별시 구로구 디지털로 288, 1층 104호 (구로동, 대륭포스트타워1차)"
동암당약국,"서울특별시 동대문구 고산자로44길 2, (제기동)"
비타민약국,"서울특별시 양천구 신월로 177, 도이치빌딩 1층 101호 (신월동)"
삼화온누리약국,"서울특별시 강북구 도봉로 196, 1층 (미아동)"
굿모닝약국,"서울특별시 영등포구 여의대방로 379, (여의도동)"
경인약국,"서울특별시 송파구 가락로42길 9, (방이동)"
방약국,"서울특별시 중랑구 면목로 260, 1층 (면목동)"
G타워약국,"서울특별시 구로구 디지털로26길 38, G-Tower 2층 208호 (구로동)"
마들소망약국,"서울특별시 노원구 동일로 1530, 105호 (상계동, 다모아빌딩)"
강북김약국,"서울특별시 강북구 도봉로49길 8, 1층 (미아동)"
샘터약국,"서울특별시 마포구 효창원로97길 10, 1층 (공덕동)"
도래약국,"서울특별시 송파구 마천로 337, 1층 일부호 (마천동)"
군자세계로약국,"서울특별시 광진구 천호대로 548, (군자동)"
우리온누리약국,"서울특별시 강서구 가로공원로76길 100, 1층 (화곡동)"
서울대약국,"서울특별시 관악구 관악로 1, 2층 (신림동)"
복음약국,"서울특별시 노원구 마들로 31, 214호 (월계동, 그랑빌아파트상가)"
건강플러스약국,"서울특별시 금천구 시흥대로 391, 3층 (독산동, 홈플러스금천점)"
그린프라자약국,"서울특별시 구로구 구로동로 137, (구로동, GS 칼텍스)"
건강샘온누리약국,"서울특별시 노원구 동일로243길 33, 1층 (상계동)"
정약국,"서울특별시 강동구 진황도로49길 49, (길동)"
르호봇약국,"서울특별시 마포구 서강로 133, 4층 (노고산동, 병우빌딩)"
새종로약국,"서울특별시 동작구 성대로 5, (상도동, 새종로약국)"
찬솔약국,"서울특별시 동작구 만양로 86, (노량진동)"
열린온누리약국,"서울특별시 서초구 강남대로85길 5, 1층 (반포동)"
한샘약국,"서울특별시 서초구 신반포로 205, 6동 1층 (잠원동, 반포쇼핑)"
동인약국,"서울특별시 성북구 동소문로 107, (동선동4가)"
우리약국,"서울특별시 동작구 노량진로 155, (노량진동)"
참조은약국,"서울특별시 마포구 마포대로 92, 1층 (도화동, 효성 해링턴 스퀘어)"
바이엘약국,"서울특별시 강서구 화곡로 110, (화곡동)"
큰나무약국,"서울특별시 강남구 압구정로 316, 영진빌딩 1층 (신사동)"
국풍당약국,"서울특별시 강남구 선릉로 654, 1층 (삼성동, 예인빌딩)"
자연애약국,"서울특별시 강남구 봉은사로 474, 105호 (삼성동)"
종로프라자약국,"서울특별시 노원구 동일로 1353, (상계동)"
청춘약국,"서울특별시 마포구 마포대로 25, 103호 (마포동, 신한디엠빌딩)"
봄약국,"서울특별시 구로구 경인로 204, 1층 103호 (오류동)"
선경약국,"서울특별시 영등포구 국제금융로2길 24, 삼성생명(주)여의도 빌딩 1층4호 (여의도동)"
맘스케어약국,"서울특별시 마포구 마포대로 201, (아현동, 마포트라팰리스2차)"
연신내영재약국,"서울특별시 은평구 연서로 246, (불광동, 타워클리닉)"
금강약국,"서울특별시 노원구 한글비석로 365, 1층 (중계동, 데미안빌딩)"
장수당약국,"서울특별시 도봉구 도봉로 859, (도봉동)"
한사랑약국,"서울특별시 광진구 자양로 294-1, (구의동)"
한독약국,"서울특별시 송파구 중대로 80, 문정프라자 (문정동)"
튼튼온누리약국,"서울특별시 구로구 디지털로32가길 25, 티타운빌딩 102-1호 (구로동)"
정주약국,"서울특별시 성북구 오패산로 63, (하월곡동)"
명동약국,"서울특별시 중구 퇴계로 123, 8층 (충무로2가)"
주랑약국,"서울특별시 강서구 마곡중앙6로 93, 열린프라자 1층 103-3호 (마곡동)"
메디칼팜약국,"서울특별시 성북구 오패산로 49, 3층 (하월곡동)"
메디팜백약국,"서울특별시 성북구 오패산로 57, 1층 (하월곡동)"
온누리모세종약국,"서울특별시 강동구 고덕로83길 18, (고덕동)"
푸른약국,"서울특별시 중랑구 봉우재로 40, (면목동)"
에이스약국,"서울특별시 강서구 화곡로 197, 1-3호 (화곡동)"
미소약국,"서울특별시 송파구 오금로31길 11, (방이동)"
동민약국,"서울특별시 성북구 오패산로 99, 102호 (하월곡동, 동민빌딩)"
팜코리아약국,"서울특별시 양천구 등촌로 26, 1층 101호 (목동)"
비타민약국,"서울특별시 영등포구 신길로 29, (대림동, e편한세상 영등포 아델포레)"
세일약국,"서울특별시 강북구 도봉로71길 34, (수유동)"
옵티마기쁨약국,"서울특별시 강동구 올림픽로 787, 태성프라자 1층 102호 (암사동)"
크리닉약국,"서울특별시 강서구 강서로 261, 연세내외과의원 2층 3호 (내발산동)"
신코아약국,"서울특별시 종로구 종로12길 23, 1층 (관철동)"
부영약국,"서울특별시 강서구 강서로56나길 110, (등촌동)"
새힘온누리약국,"서울특별시 송파구 동남로29길 4, A동 1층 117호 (오금동)"
샘물약국,"서울특별시 노원구 노원로 43, (공릉동)"
송약국,"서울특별시 강서구 양천로 637, 104호 (염창동, 삼성아파트상가)"
성심약국,"서울특별시 종로구 지봉로 61, 1층 (창신동)"
스타약국,"서울특별시 서초구 강남대로 437, 대원빌딩 1층 (서초동)"
강림약국,"서울특별시 동작구 시흥대로 668-2, (신대방동)"
차기정약국,"서울특별시 구로구 개봉로3길 76, (개봉동)"
수연약국,"서울특별시 중구 서소문로 138, 101호 (태평로2가, 대한일보빌딩)"
새우리약국,"서울특별시 구로구 개봉로 71, 2층 (개봉동, 강서프라자)"
강남허브약국,"서울특별시 강남구 학동로 342, 109호 (논현동, SK허브빌딩)"
청량리중앙약국,"서울특별시 동대문구 왕산로 214, 청량리역,롯데백화점 403-우측호 (전농동)"
메디칼건강약국,"서울특별시 강서구 양천로 104, (방화동)"
휴베이스비타민약국,"서울특별시 강서구 가로공원로76길 51, (화곡동)"
수온누리약국,"서울특별시 강북구 삼양로19길 25, 107동 2호 (미아동, 삼성래미안트리베라1차아파트)"
영진약국,"서울특별시 송파구 한가람로 448, (풍납동, 한가람상가 102호)"
옵티마상도약국,"서울특별시 동작구 상도로53길 6, 1층 (상도동, 순현빌딩)"
해든이화약국,"서울특별시 양천구 목동동로 435, 103,104호 (목동)"
나나약국,"서울특별시 동대문구 장한로18길 59, (장안동)"
열린약국,"서울특별시 중구 청계천로 400, 지하2층 (황학동, 롯데캐슬베네치아아파트)"
발산그랜드약국,"서울특별시 강서구 강서로 380, (등촌동)"
신아산약국,"서울특별시 송파구 강동대로7길 4, 1층 (풍납동)"
나무약국,"서울특별시 성동구 금호로 94, 금호힐오피스텔 2층 201호 (금호동1가)"
온누리성모약국,"서울특별시 성북구 성북로4길 52, 417동 1102호 (돈암동, 한신한진아파트)"
엘림온누리약국,"서울특별시 관악구 난곡로 316, 1층 (신림동)"
녹십자약국,"서울특별시 금천구 시흥대로 96, (시흥동)"
2층종로약국,"서울특별시 은평구 통일로 856, 메트로타워 2층 2101~2103호 (불광동)"
강남프라자약국,"서울특별시 강남구 학동로 323, (논현동)"
새응암온누리약국,"서울특별시 은평구 응암로 183, 1층 (응암동)"
용한약국,"서울특별시 서대문구 거북골로 154, 111호 (북가좌동, 삼호상가)"
중앙메디칼약국,"서울특별시 금천구 가산디지털1로 186, 109-1호 (가산동, JEI플라츠)"
메디칼청실약국,"서울특별시 강남구 남부순환로 2917, 112호, 113호 (대치동, 청실상가동)"
한우리약국,"서울특별시 마포구 망원로 73, 1층 (망원동)"
예일태평양약국,"서울특별시 은평구 연서로 137, (구산동)"
한미약국,"서울특별시 강동구 양재대로 1629, (명일동)"
생생온누리약국,"서울특별시 강남구 논현로 842, 압구정빌딩 1층 (신사동)"
수약국,"서울특별시 영등포구 도신로 90, (신길동)"
백경약국,"서울특별시 용산구 원효로41길 38, (원효로3가)"
백두약국,"서울특별시 구로구 오류로8길 26, (오류동)"
해피홈약국,"서울특별시 송파구 오금로 512, 207호 (거여동, 거여역2차쌍용아파트 207호)"
다정약국,"서울특별시 용산구 한강대로104길 51, 1층 (동자동, 남영빌딩(제1호))"
수정약국,"서울특별시 구로구 경인로 319, 대림프라자 1층 101호 (개봉동)"
시흥프라자약국,"서울특별시 금천구 독산로 135-1, (시흥동)"
은혜온누리약국,"서울특별시 서대문구 수색로 56, 125호 (북가좌동, 성공타워1)"
신세계약국,"서울특별시 성동구 성덕정길 127, 1층 (성수동2가)"
솔약국,"서울특별시 중구 퇴계로 447, 108,109호 (황학동, 황학 아크로타워)"
온누리드림약국,"서울특별시 관악구 성현로 80, 203호 (봉천동, 관악드림타운주상가)"
한솔약국,"서울특별시 강서구 양천로57길 37, (가양동)"
온누리사랑의약국,"서울특별시 구로구 구로동로15길 17, (구로동)"
프라자약국,"서울특별시 마포구 신촌로 238, 1층 (아현동)"
우림약국,"서울특별시 송파구 오금로 477, (거여동)"
새중앙약국,"서울특별시 동작구 노량진로 202, 남강타워 1층 2호 (노량진동)"
쌍용약국,"서울특별시 강동구 천중로 216, 101호 (길동)"
일등약국,"서울특별시 구로구 구로동로 149, (구로동)"
상수약국,"서울특별시 마포구 큰우물로 75, 1층 4호 (도화동, 성지빌딩)"
자연약국,"서울특별시 노원구 동일로237길 40, 101호 (상계동, 대한빌)"
남부시장약국,"서울특별시 강서구 등촌로5길 80, (화곡동)"
정우약국,"서울특별시 중랑구 봉화산로 189, (신내동, 상가동 107호)"
하나로약국,"서울특별시 노원구 초안산로 7, 105호 (월계동, 월계2단지주공아파트종합상가)"
필약국,"서울특별시 강북구 오현로 193, (번동)"
독산종로약국,"서울특별시 금천구 독산로 360, (독산동)"
서울온누리약국,"서울특별시 광진구 구의강변로 99, (구의동, 용천빌딩)"
부부약국,"서울특별시 구로구 오류로8길 60, (오류동, 우성빌딩)"
즐거운약국,"서울특별시 구로구 경인로 320, (개봉동)"
건강샘온누리약국,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 2층 219호 (신도림동)"
광희약국,"서울특별시 중구 퇴계로 322, 정미식품 (광희동2가)"
개성약국,"서울특별시 구로구 경인로 176, 308호 (오류동, 시티월드)"
지선약국,"서울특별시 성북구 장위로 127-1, 한양빌딩 2층 (장위동)"
위드팜솔약국,"서울특별시 서초구 사평대로 205, (반포동)"
봄온누리약국,"서울특별시 성북구 돌곶이로 191, 1층 (장위동)"
메디팜상암약국,"서울특별시 마포구 상암산로1길 73, 월드프라자 103호 (상암동)"
누리약국,"서울특별시 노원구 월계로45길 21, 상가동 203호 (월계동, 롯데캐슬루나아파트)"
중앙약국,"서울특별시 광진구 용마산로 53, (중곡동)"
참약국,"서울특별시 강동구 아리수로 421, MIDC빌딩 107호 (강일동)"
동호일층약국,"서울특별시 중랑구 동일로 925, 1층 (묵동)"
에버그린약국,"서울특별시 서대문구 신촌역로 7, 신촌푸르지오시티 103호 (대현동)"
청솔동아약국,"서울특별시 도봉구 노해로69길 103, 상가동 107호 (창동, 동아청솔아파트)"
열린약국,"서울특별시 동작구 보라매로5길 23, 지하1층 B117호 (신대방동, 삼성보라매옴니타워)"
보윤약국,"서울특별시 노원구 동일로192길 20, 1층 (공릉동)"
유림약국,"서울특별시 노원구 동일로230가길 15, 101호 (상계동, 우방아파트상가)"
세메론약국,"서울특별시 동작구 여의대방로44길 47, (대방동, 주공상가 101호)"
서연약국,"서울특별시 강서구 양천로57길 10-20, (가양동, 이스타빌 1차)"
미주약국,"서울특별시 강서구 양천로6길 28, 상가동 108호 (방화동, 도시개발12단지아파트)"
동국약국,"서울특별시 중구 서애로1길 16, (필동3가)"
도봉태평양약국,"서울특별시 도봉구 도봉로 821, 1층 (도봉동)"
진로약국,"서울특별시 성동구 성덕정길 106, 1층 (성수동2가)"
푸른솔약국,"서울특별시 은평구 통일로87길 12, (갈현동)"
프리마약국,"서울특별시 송파구 올림픽로4길 42, 109호 (잠실동, 프리마상가 109호)"
온누리건강약국,"서울특별시 송파구 양재대로 1222, 올림픽프라자 208,208-1호 (방이동)"
정문약국,"서울특별시 용산구 대사관로 60-1, (한남동)"
늘푸른약국,"서울특별시 마포구 백범로 202, 1층 102호 (신공덕동, 마포케이씨씨웰츠타워)"
뉴크로바약국,"서울특별시 노원구 누원로 22, 크로바상가 101호 (상계동)"
우리이화약국,"서울특별시 양천구 남부순환로 330, 신월동 (신월동)"
수약국,"서울특별시 서초구 동작대로 134, 5층 (방배동, 가나안빌딩)"
화성약국,"서울특별시 성북구 오패산로 73, (하월곡동)"
삼정약국,"서울특별시 영등포구 국제금융로 70, (여의도동, 미원빌딩)"
전진상약국,"서울특별시 금천구 탑골로3가길 22, (시흥동)"
은혜약국,"서울특별시 양천구 오목로 193, 1층 (신정동)"
압구정영약국,"서울특별시 강남구 압구정로28길 25, 엑시 1층 1호 (신사동)"
새문약국,"서울특별시 구로구 가마산로 208, 1,2,3층 (구로동)"
성북월드팜약국,"서울특별시 성북구 화랑로19길 83, 1층 (장위동)"
the사랑약국,"서울특별시 노원구 한글비석로 331, 중계주공3단지아파트단지내상가 101호 (중계동)"
메디팜한솔약국,"서울특별시 성동구 행당로 84, 132호 (행당동, 행당한진타운종합상가)"
365그린약국,"서울특별시 강서구 강서로 43, B104호 (화곡동, 도양라비앙타워)"
중앙약국,"서울특별시 강북구 오현로 191, (번동)"
굿모닝약국,"서울특별시 종로구 경교장길 35, 3137호 (평동, 경희궁자이 3단지)"
21세기메디칼약국,"서울특별시 강동구 천호대로 1199, (길동)"
하늘약국,"서울특별시 은평구 서오릉로 41-17, (녹번동)"
신세계약국,"서울특별시 은평구 진흥로12길 3, (녹번동)"
모아약국,"서울특별시 양천구 남부순환로59길 9, (신월동)"
문정약국,"서울특별시 송파구 동남로4길 25, (문정동)"
우리약국,"서울특별시 도봉구 도봉로 551-10, (쌍문동)"
조일약국,"서울특별시 은평구 연서로34길 7, (불광동)"
훼미리약국,"서울특별시 구로구 고척로 139, (고척동)"
청솔약국,"서울특별시 성북구 한천로 743, (장위동)"
상지온누리약국,"서울특별시 강남구 선릉로93길 8, 1층 (역삼동)"
대치필리아약국,"서울특별시 강남구 도곡로63길 12, 104호 (대치동)"
라이프약국,"서울특별시 마포구 신촌로 190, 1층 (염리동)"
서초당약국,"서울특별시 서초구 서초중앙로 107, (서초동, 삼화빌딩)"
코코약국,"서울특별시 강남구 논현로28길 48, (도곡동)"
온누리봄빛약국,"서울특별시 송파구 양산로10길 4, (거여동)"
삼천당약국,"서울특별시 동대문구 약령동길 41, (제기동)"
고려약국,"서울특별시 중랑구 상봉로 49, (면목동)"
골드로즈약국,"서울특별시 강남구 선릉로86길 31, 318호 일부호 (대치동, 선릉역롯데골드로즈2)"
다나온누리약국,"서울특별시 관악구 관악로 240, 1층 (봉천동)"
동성온누리약국,"서울특별시 성북구 안암로 105, (안암동5가)"
다정약국,"서울특별시 성북구 서경로 27, 1층 (정릉동, 예닮빌딩)"
자인당약국,"서울특별시 노원구 노해로 506, 112호 (상계동, 주공6단지 바상가)"
백제약국,"서울특별시 서대문구 홍은중앙로 98, (홍은동)"
스타온누리약국,"서울특별시 광진구 동일로 178, 광진캠퍼스시티 1층 104호 (화양동)"
국송약국,"서울특별시 강남구 광평로51길 49, 108호 (수서동, 주공A1단지상가)"
팜코리아약국,"서울특별시 중랑구 면목로 352, (면목동)"
홍주약국,"서울특별시 용산구 이촌로 206, 3층 (이촌동, 국민은행PB센터)"
3층메디칼약국,"서울특별시 송파구 양재대로 1222, 올림픽프라자 23-1,23호 (방이동)"
건강샘온누리약국,"서울특별시 강서구  까치산로 73, 1층 (화곡동)"
장생약국,"서울특별시 노원구 섬밭로 263, 롯데상가1층 (중계동)"
신명약국,"서울특별시 은평구 은평로 226, (응암동)"
행복약국,"서울특별시 양천구 남부순환로59길 3, 1층 102호 (신월동, 우영아파트)"
동틀약국,"서울특별시 성동구 동일로 135, (성수동2가)"
서부약국,"서울특별시 노원구 동일로 1551, 삼전빌딩 1층 101,102,107,108호 (상계동)"
성문약국,"서울특별시 금천구 한내로 69-15, 1317-107호 (독산동, 주공아파트)"
정암산약국,"서울특별시 금천구 시흥대로 192, (시흥동)"
그린팜약국,"서울특별시 강동구 올림픽로 665, 1층 (천호동)"
오류온누리약국,"서울특별시 구로구 경인로 201, (오류동)"
단골온누리약국,"서울특별시 종로구 지봉로 50, (숭인동, 필빌딩)"
삼우약국,"서울특별시 강남구 개포로82길 11, 101호 (개포동)"
동서약국,"서울특별시 종로구 종로 222, (종로5가)"
목화약국,"서울특별시 강서구 등촌로5길 5, (화곡동)"
중곡메디칼약국,"서울특별시 광진구 용마산로 45, (중곡동)"
중앙약국,"서울특별시 강남구 압구정로50길 28, 101동 116,117호 (신사동, 로데오현대아파트)"
중앙당약국,"서울특별시 송파구 오금로38길 5-25, (가락동, 현대상가 101호)"
신금호약국,"서울특별시 성동구 행당로 1, 1층 (금호동1가, 로타리빌딩)"
온누리사랑약국,"서울특별시 중랑구 용마산로 438, (면목동)"
번동약국,"서울특별시 강북구 오현로32길 4-3, 1층 (번동)"
